source,target,tgt_lng
アーティファクトの専門家: 終わりなき絶望,Artifact Expert: Unending Despair,id
Noxus Circlet,Noxus Circlet,id
诺克萨斯之环,Noxus Circlet,id
ノクサスのサークレット,Noxus Circlet,id
Arcanist Circlet,Arcanist Circlet,id
法师之环,Arcanist Circlet,id
アルカニストのサークレット,Arcanist Circlet,id
Warden Crest,Warden Crest,id
ワーデンのクレスト,Warden Crest,id
Quickstriker Circlet,Quickstriker Circlet,id
迅击战士之环,Quickstriker Circlet,id
韋駄天のサークレット,Quickstriker Circlet,id
Bilgewater Circlet,Bilgewater Circlet,id
比尔吉沃特之环,Bilgewater Circlet,id
ビルジウォーターのサークレット,Bilgewater Circlet,id
Artifact Expert: Seeker's Armguard,Artifact Expert: Seeker's Armguard,id
神器专家：探索者的护臂,Artifact Expert: Seeker's Armguard,id
アーティファクトの専門家: シーカー アームガード,Artifact Expert: Seeker's Armguard,id
Hero 101,Hero 101,id
英雄101,Hero 101,id
ヒーロー初級講座,Hero 101,id
Edgelord Crown,Edgelord Crown,id
刀锋领主之冕,Edgelord Crown,id
エッジロードのクラウン,Edgelord Crown,id
Protector Crest,Protector Crest,id
圣盾使之徽,Protector Crest,id
プロテクターのクレスト,Protector Crest,id
Bastion Crest,Bastion Crest,id
バスティオンのクレスト,Bastion Crest,id
Prodigy Crown,Prodigy Crown,id
天才之冕,Prodigy Crown,id
プロディジーのクラウン,Prodigy Crown,id
Supreme Cells Circlet,Supreme Cells Circlet,id
兵王之环,Supreme Cells Circlet,id
百機一門のサークレット,Supreme Cells Circlet,id
Space Camp,Space Camp,id
太空营地,Space Camp,id
スペースキャンプ,Space Camp,id
Nine Thousand Volts,Nine Thousand Volts,id
9000伏特,Nine Thousand Volts,id
9000ボルト,Nine Thousand Volts,id
Give 'em the Chair!,Give 'em the Chair!,id
给他们整点椅子！,Give 'em the Chair!,id
パイプ椅子を食らえ！,Give 'em the Chair!,id
Diamond Hands,Diamond Hands,id
钻石之手,Diamond Hands,id
ダイヤモンド ハンド,Diamond Hands,id
Golden Guillotine,Golden Guillotine,id
金制断头台,Golden Guillotine,id
ゴールデンギロチン,Golden Guillotine,id
Luchador Crest,Luchador Crest,id
假面摔角手之徽,Luchador Crest,id
ルチャドールのクレスト,Luchador Crest,id
Mighty Mech Circlet,Mighty Mech Circlet,id
超级战队之环,Mighty Mech Circlet,id
マイティーロボのサークレット,Mighty Mech Circlet,id
Unbound Arcana,Unbound Arcana,id
解封奥能,Unbound Arcana,id
アルカナ解放,Unbound Arcana,id
Class President,Class President,id
班长,Class President,id
学級委員,Class President,id
Ring The Bell,Ring The Bell,id
擂台钟响,Ring The Bell,id
ゴングを鳴らせ,Ring The Bell,id
Crystal Gambit Circlet,Crystal Gambit Circlet,id
水晶玫瑰之环,Crystal Gambit Circlet,id
クリスタルガンビットのサークレット,Crystal Gambit Circlet,id
Star Power,Star Power,id
巨星能量,Star Power,id
スターパワー,Star Power,id
Bastion Circlet,Bastion Circlet,id
バスティオンのサークレット,Bastion Circlet,id
Star Guardian Crest,Star Guardian Crest,id
星之守护者之徽,Star Guardian Crest,id
スターガーディアンのクレスト,Star Guardian Crest,id
Battle Academia Crown,Battle Academia Crown,id
战斗学院之冕,Battle Academia Crown,id
バトルアカデミアの王冠,Battle Academia Crown,id
Strategist Circlet,Strategist Circlet,id
司令之环,Strategist Circlet,id
ストラテジストのサークレット,Strategist Circlet,id
Tectonic Titan,Tectonic Titan,id
地构泰坦,Tectonic Titan,id
地殻変動タイタン,Tectonic Titan,id
The Strongest Survive,The Strongest Survive,id
强者生存,The Strongest Survive,id
強者が生き残る,The Strongest Survive,id
Soul Fighter Crown,Soul Fighter Crown,id
斗魂战士之冕,Soul Fighter Crown,id
ソウルファイターのクラウン,Soul Fighter Crown,id
The God's Eye Opens,The God's Eye Opens,id
魔眼睁开,The God's Eye Opens,id
神の瞳が開く,The God's Eye Opens,id
Raid Boss,Raid Boss,id
副本BOSS,Raid Boss,id
レイドボス,Raid Boss,id
Strategist Crown,Strategist Crown,id
司令之冕,Strategist Crown,id
ストラテジストのクラウン,Strategist Crown,id
Learn From The Best,Learn From The Best,id
トップから学ぼう,Learn From The Best,id
Executioner Crown,Executioner Crown,id
裁决使者之冕,Executioner Crown,id
エクセキューショナーのクラウン,Executioner Crown,id
I'll Be The Legs,I'll Be The Legs,id
我来组成腿和脚,I'll Be The Legs,id
足になる！,I'll Be The Legs,id
Grand Slam,Grand Slam,id
大满贯,Grand Slam,id
グランドスラム,Grand Slam,id
Mighty Mech Crown,Mighty Mech Crown,id
超级战队之冕,Mighty Mech Crown,id
マイティーロボのクラウン,Mighty Mech Crown,id
Battle Academia Circlet,Battle Academia Circlet,id
战斗学院之环,Battle Academia Circlet,id
バトルアカデミアのサークレット,Battle Academia Circlet,id
Duelist Circlet,Duelist Circlet,id
决斗大师之环,Duelist Circlet,id
デュエリストのサークレット,Duelist Circlet,id
Power of Friendship,Power of Friendship,id
友谊能量,Power of Friendship,id
友情の力,Power of Friendship,id
Crystal Gambit Crest,Crystal Gambit Crest,id
水晶玫瑰之徽,Crystal Gambit Crest,id
クリスタルガンビットのクレスト,Crystal Gambit Crest,id
Starfall,Starfall,id
星落,Starfall,id
流星雨,Starfall,id
Heavyweight Circlet,Heavyweight Circlet,id
重量级斗士之环,Heavyweight Circlet,id
ヘビーウェイトのサークレット,Heavyweight Circlet,id
Heavyweight Crown,Heavyweight Crown,id
重量级斗士之冕,Heavyweight Crown,id
ヘビーウェイトのクラウン,Heavyweight Crown,id
Escape Velocity,Escape Velocity,id
逃逸速率,Escape Velocity,id
脱出速度,Escape Velocity,id
Gain The Edge,Gain The Edge,id
锋不可当,Gain The Edge,id
エッジを効かせて,Gain The Edge,id
New Contenders,New Contenders,id
新竞争者,New Contenders,id
新たな優勝候補,New Contenders,id
Burning Bright,Burning Bright,id
火光熠熠,Burning Bright,id
赫灼たる炎,Burning Bright,id
Unceasing,Unceasing,id
永不停息,Unceasing,id
終わりなし,Unceasing,id
The Darkness Within,The Darkness Within,id
黑暗其内,The Darkness Within,id
内なる闇,The Darkness Within,id
Star Guardian Crown,Star Guardian Crown,id
星之守护者之冕,Star Guardian Crown,id
スターガーディアンのクラウン,Star Guardian Crown,id
I'll Be The Head,I'll Be The Head,id
我来组成头部,I'll Be The Head,id
頭になる,I'll Be The Head,id
Power Upload,Power Upload,id
果实上传,Power Upload,id
パワーアップロード,Power Upload,id
Preemptive Protection,Preemptive Protection,id
预先开盾,Preemptive Protection,id
予防的防護,Preemptive Protection,id
Perfect Form,Perfect Form,id
完美形态,Perfect Form,id
完全体,Perfect Form,id
Teacher's Council,Teacher's Council,id
教师理事会,Teacher's Council,id
師範評議会,Teacher's Council,id
Wraith Crest,Wraith Crest,id
至高天之徽,Wraith Crest,id
レイスのクレスト,Wraith Crest,id
Protector Circlet,Protector Circlet,id
圣盾使之环,Protector Circlet,id
プロテクターのサークレット,Protector Circlet,id
Game Plan,Game Plan,id
游戏计划,Game Plan,id
ゲームプラン,Game Plan,id
Edgelord Crest,Edgelord Crest,id
刀锋领主之徽,Edgelord Crest,id
エッジロードのクレスト,Edgelord Crest,id
Sniper Circlet,Sniper Circlet,id
スナイパーのサークレット,Sniper Circlet,id
Tournament Titans,Tournament Titans,id
比赛巨头,Tournament Titans,id
トーナメントの巨人,Tournament Titans,id
Executioner Circlet,Executioner Circlet,id
裁决使者之环,Executioner Circlet,id
エクセキューショナーのサークレット,Executioner Circlet,id
Bastion Crown,Bastion Crown,id
バスティオンのクラウン,Bastion Crown,id
Supreme Cells Crown,Supreme Cells Crown,id
兵王之冕,Supreme Cells Crown,id
百機一門のクラウン,Supreme Cells Crown,id
Edgelord Circlet,Edgelord Circlet,id
刀锋领主之环,Edgelord Circlet,id
エッジロードのサークレット,Edgelord Circlet,id
Dazzling Display,Dazzling Display,id
炫目表演,Dazzling Display,id
驚きのショー,Dazzling Display,id
Wraith Circlet,Wraith Circlet,id
至高天之环,Wraith Circlet,id
レイスのサークレット,Wraith Circlet,id
Luchador Crown,Luchador Crown,id
假面摔角手之冕,Luchador Crown,id
ルチャドールのクラウン,Luchador Crown,id
Protector Crown,Protector Crown,id
圣盾使之冕,Protector Crown,id
プロテクターのクラウン,Protector Crown,id
Heavyweight Crest,Heavyweight Crest,id
重量级斗士之徽,Heavyweight Crest,id
ヘビーウェイトのクレスト,Heavyweight Crest,id
Tiny Team,Tiny Team,id
少而明亮,Tiny Team,id
ミニミニ・チーム,Tiny Team,id
Knuckledusters,Knuckledusters,id
指虎,Knuckledusters,id
ナックルダスター,Knuckledusters,id
Wraith Crown,Wraith Crown,id
至高天之冕,Wraith Crown,id
レイスのクラウン,Wraith Crown,id
Deepening Shadows,Deepening Shadows,id
暗影渐浓,Deepening Shadows,id
深まる影,Deepening Shadows,id
Star Guardian Circlet,Star Guardian Circlet,id
星之守护者之环,Star Guardian Circlet,id
スターガーディアンのサークレット,Star Guardian Circlet,id
Soul Fighter Circlet,Soul Fighter Circlet,id
斗魂战士之环,Soul Fighter Circlet,id
ソウルファイターのサークレット,Soul Fighter Circlet,id
Prodigy Crest,Prodigy Crest,id
天才之徽,Prodigy Crest,id
プロディジーのクレスト,Prodigy Crest,id
Battle Academia Crest,Battle Academia Crest,id
战斗学院之徽,Battle Academia Crest,id
バトルアカデミアのクレスト,Battle Academia Crest,id
Prodigy Circlet,Prodigy Circlet,id
天才之环,Prodigy Circlet,id
プロディジーのサークレット,Prodigy Circlet,id
Tournament Favorites,Tournament Favorites,id
比赛宠儿,Tournament Favorites,id
優勝候補,Tournament Favorites,id
Mighty Mech Crest,Mighty Mech Crest,id
超级战队之徽,Mighty Mech Crest,id
マイティーロボのクレスト,Mighty Mech Crest,id
Strategist Crest,Strategist Crest,id
司令之徽,Strategist Crest,id
ストラテジストのクレスト,Strategist Crest,id
Adaptive Style,Adaptive Style,id
自适应风格,Adaptive Style,id
アダプティブスタイル,Adaptive Style,id
Transfer Students,Transfer Students,id
转校生,Transfer Students,id
転校生,Transfer Students,id
Crystal Gambit Crown,Crystal Gambit Crown,id
水晶玫瑰之冕,Crystal Gambit Crown,id
クリスタルガンビットのクラウン,Crystal Gambit Crown,id
Luchador Circlet,Luchador Circlet,id
假面摔角手之环,Luchador Circlet,id
ルチャドールのサークレット,Luchador Circlet,id
Precise Shot,Precise Shot,id
精准射击,Precise Shot,id
精密射撃,Precise Shot,id
Executioner Crest,Executioner Crest,id
裁决使者之徽,Executioner Crest,id
エクセキューショナーのクレスト,Executioner Crest,id
Twilight Assault,Twilight Assault,id
奥义！暮临,Twilight Assault,id
護刃招来,Twilight Assault,id
Schoolyard Justice,Schoolyard Justice,id
校园裁决,Schoolyard Justice,id
校庭の正義,Schoolyard Justice,id
Multi-Mech,Multi-Mech,id
多机甲,Multi-Mech,id
全員ロボ,Multi-Mech,id
I'll Be The Arms,I'll Be The Arms,id
我来组成手臂,I'll Be The Arms,id
腕になる！,I'll Be The Arms,id
Soul Surge,Soul Surge,id
斗魂狂涌,Soul Surge,id
ソウルサージ,Soul Surge,id
Soul Fighter Crest,Soul Fighter Crest,id
斗魂战士之徽,Soul Fighter Crest,id
ソウルファイターのクレスト,Soul Fighter Crest,id
Sorcerer Circlet,Sorcerer Circlet,id
ソーサラーのサークレット,Sorcerer Circlet,id
Supreme Cells Crest,Supreme Cells Crest,id
兵王之徽,Supreme Cells Crest,id
百機一門のクレスト,Supreme Cells Crest,id
Dynamo Circlet,Dynamo Circlet,id
人造人之环,Dynamo Circlet,id
ダイナモのサークレット,Dynamo Circlet,id
Syndicate Circlet,Syndicate Circlet,id
辛迪加之环,Syndicate Circlet,id
シンジケートのサークレット,Syndicate Circlet,id
Vanguard Circlet,Vanguard Circlet,id
重装战士之环,Vanguard Circlet,id
ヴァンガードのサークレット,Vanguard Circlet,id
Reinforcing Skeleture,Reinforcing Skeleture,id
强化骨架,Reinforcing Skeleture,id
骨組織強化,Reinforcing Skeleture,id
Divine Ascension,Divine Ascension,id
神圣飞升,Divine Ascension,id
聖なる上昇,Divine Ascension,id
Cypher Crown,Cypher Crown,id
执事之冕,Cypher Crown,id
サイファーのクラウン,Cypher Crown,id
Overclocked,Overclocked,id
超频,Overclocked,id
オーバークロック,Overclocked,id
Flatline,Flatline,id
平线,Flatline,id
フラットライン,Flatline,id
Speed Kills,Speed Kills,id
超速进击,Speed Kills,id
スピードキル,Speed Kills,id
Divinicorp Crown,Divinicorp Crown,id
圣灵使者之冕,Divinicorp Crown,id
ディヴィニコープのクラウン,Divinicorp Crown,id
Techie Crest,Techie Crest,id
高级工程师之徽,Techie Crest,id
テッキーのクレスト,Techie Crest,id
Dynamo Crest,Dynamo Crest,id
人造人之徽,Dynamo Crest,id
ダイナモのクレスト,Dynamo Crest,id
Dynamo Crown,Dynamo Crown,id
人造人之冕,Dynamo Crown,id
ダイナモのクラウン,Dynamo Crown,id
Golden Fleece,Golden Fleece,id
福金牛毛,Golden Fleece,id
金の羊毛,Golden Fleece,id
Rapidfire Circlet,Rapidfire Circlet,id
迅捷射手之环,Rapidfire Circlet,id
ラピッドファイアのサークレット,Rapidfire Circlet,id
Power Leveling,Power Leveling,id
威力升级,Power Leveling,id
パワーレベリング,Power Leveling,id
The Chug Bug+,The Chug Bug+,id
暴饮+,The Chug Bug+,id
チャグバグ+,The Chug Bug+,id
Rapidfire Crest,Rapidfire Crest,id
迅捷射手之徽,Rapidfire Crest,id
ラピッドファイアのクレスト,Rapidfire Crest,id
Anima Squad Crest,Anima Squad Crest,id
幻灵战队之徽,Anima Squad Crest,id
アニマ部隊のクレスト,Anima Squad Crest,id
Keep Your Friends Close,Keep Your Friends Close,id
与朋友保持亲密,Keep Your Friends Close,id
友は近くに,Keep Your Friends Close,id
Golden Ox Crown,Golden Ox Crown,id
福牛守护者之冕,Golden Ox Crown,id
ゴールデンOXのクラウン,Golden Ox Crown,id
Dummy With A Gun,Dummy With A Gun,id
持枪假人,Dummy With A Gun,id
銃持ちのダミー,Dummy With A Gun,id
Divinicorp Circlet,Divinicorp Circlet,id
圣灵使者之环,Divinicorp Circlet,id
ディヴィニコープのサークレット,Divinicorp Circlet,id
Cognitive Implant,Cognitive Implant,id
认知植入,Cognitive Implant,id
コグニティブ インプラント,Cognitive Implant,id
Cease and Desist,Cease and Desist,id
天霸横空烈轰,Cease and Desist,id
突入捜査,Cease and Desist,id
Exotech Circlet,Exotech Circlet,id
源计划之环,Exotech Circlet,id
エグゾテックのサークレット,Exotech Circlet,id
Wolf Unchained,Wolf Unchained,id
巨狼破枷,Wolf Unchained,id
鎖を解かれた狼,Wolf Unchained,id
Capacitor,Capacitor,id
电容器,Capacitor,id
コンデンサー,Capacitor,id
Street Demon Crest,Street Demon Crest,id
街头恶魔之徽,Street Demon Crest,id
ストリートデーモンのクレスト,Street Demon Crest,id
Support Spire,Support Spire,id
辅助尖塔,Support Spire,id
サポート塔,Support Spire,id
Lifelong Learning,Lifelong Learning,id
终生进修,Lifelong Learning,id
生涯学習,Lifelong Learning,id
Reactive Shell,Reactive Shell,id
反应外壳,Reactive Shell,id
リアクティブシェル,Reactive Shell,id
Expensive Taste,Expensive Taste,id
奢华品味,Expensive Taste,id
贅沢志向,Expensive Taste,id
Polished Chrome,Polished Chrome,id
精铸铬,Polished Chrome,id
磨いたクロム,Polished Chrome,id
Transference,Transference,id
增幅转移,Transference,id
移転,Transference,id
Cutpurse,Cutpurse,id
逍遥赌侠,Cutpurse,id
スリ,Cutpurse,id
Hunter Killer Missile,Hunter Killer Missile,id
反猎导弹,Hunter Killer Missile,id
ハンターキラーミサイル,Hunter Killer Missile,id
Street Demon Circlet,Street Demon Circlet,id
街头恶魔之环,Street Demon Circlet,id
ストリートデーモンのサークレット,Street Demon Circlet,id
Marksman Crown,Marksman Crown,id
强袭射手之冕,Marksman Crown,id
マークスマンのクラウン,Marksman Crown,id
BoomBot Crown,BoomBot Crown,id
战地机甲之冕,BoomBot Crown,id
ブームボットのクラウン,BoomBot Crown,id
Techie Crown,Techie Crown,id
高级工程师之冕,Techie Crown,id
テッキーのクラウン,Techie Crown,id
Golden Ox Crest,Golden Ox Crest,id
福牛守护者之徽,Golden Ox Crest,id
ゴールデンOXのクレスト,Golden Ox Crest,id
Alter Ego,Alter Ego,id
第二人格,Alter Ego,id
第二の自我,Alter Ego,id
Tagging Spree,Tagging Spree,id
大标特标,Tagging Spree,id
タギングスプリー,Tagging Spree,id
Divinicorp Crest,Divinicorp Crest,id
圣灵使者之徽,Divinicorp Crest,id
ディヴィニコープのクレスト,Divinicorp Crest,id
Lethal Rerouting,Lethal Rerouting,id
致命重定向,Lethal Rerouting,id
リーサル リルート,Lethal Rerouting,id
Cypher Crest,Cypher Crest,id
执事之徽,Cypher Crest,id
サイファーのクレスト,Cypher Crest,id
Techie Circlet,Techie Circlet,id
高级工程师之环,Techie Circlet,id
テッキーのサークレット,Techie Circlet,id
Board of Directors,Board of Directors,id
理事会,Board of Directors,id
取締役会,Board of Directors,id
Exotech Crest,Exotech Crest,id
源计划之徽,Exotech Crest,id
エグゾテックのクレスト,Exotech Crest,id
Golden Fleece+,Golden Fleece+,id
福金牛毛+,Golden Fleece+,id
金の羊毛+,Golden Fleece+,id
Anima Squad Circlet,Anima Squad Circlet,id
幻灵战队之环,Anima Squad Circlet,id
アニマ部隊のサークレット,Anima Squad Circlet,id
10,000 IQ+,10.000 IQ+,id
一万智商+,10.000 IQ+,id
IQ10,000+,10.000 IQ+,id
Freestyling,Freestyling,id
自由发挥,Freestyling,id
フリースタイル,Freestyling,id
Rapidfire Crown,Rapidfire Crown,id
迅捷射手之冕,Rapidfire Crown,id
ラピッドファイアのクラウン,Rapidfire Crown,id
New High Score,New High Score,id
新的高分,New High Score,id
新ハイスコア,New High Score,id
Cyberdeck,Cyberdeck,id
赛博便携装,Cyberdeck,id
サイバーデッキ,Cyberdeck,id
Golden Ox Circlet,Golden Ox Circlet,id
福牛守护者之环,Golden Ox Circlet,id
ゴールデンOXのサークレット,Golden Ox Circlet,id
Trial Run,Trial Run,id
试运行,Trial Run,id
試運転,Trial Run,id
10,000 IQ,10.000 IQ,id
一万智商,10.000 IQ,id
IQ10,000,10.000 IQ,id
Button Mash,Button Mash,id
猛拍按钮,Button Mash,id
ボタン連打,Button Mash,id
Marksman Crest,Marksman Crest,id
强袭射手之徽,Marksman Crest,id
マークスマンのクレスト,Marksman Crest,id
Memory Bank,Memory Bank,id
记忆库,Memory Bank,id
メモリーバンク,Memory Bank,id
Transistor,Transistor,id
晶体管,Transistor,id
トランジスタ,Transistor,id
Expensive Taste+,Expensive Taste+,id
奢华品味+,Expensive Taste+,id
贅沢志向+,Expensive Taste+,id
Liquidate,Liquidate,id
清理债务,Liquidate,id
現金化,Liquidate,id
Self-Destruct,Self-Destruct,id
自毁程序,Self-Destruct,id
自爆,Self-Destruct,id
Adaptive Strikes,Adaptive Strikes,id
适应性打击,Adaptive Strikes,id
アダプティブストライク,Adaptive Strikes,id
Street Demon Crown,Street Demon Crown,id
街头恶魔之冕,Street Demon Crown,id
ストリートデーモンのクラウン,Street Demon Crown,id
Cower, Weaklings!,Cower, Weaklings!,id
颤抖吧，弱者！,Cower, Weaklings!,id
畏怖せよ！,Cower, Weaklings!,id
Syndicate Crown,Syndicate Crown,id
辛迪加之冕,Syndicate Crown,id
シンジケートのクラウン,Syndicate Crown,id
TFT14_Augment_Mob_Splash_Name,TFT14_Augment_Mob_Splash_Name,id
Syndicate Crest,Syndicate Crest,id
辛迪加之徽,Syndicate Crest,id
シンジケートのクレスト,Syndicate Crest,id
BoomBot Circlet,BoomBot Circlet,id
战地机甲之环,BoomBot Circlet,id
ブームボットのサークレット,BoomBot Circlet,id
The Chug Bug,The Chug Bug,id
暴饮,The Chug Bug,id
チャグバグ,The Chug Bug,id
Exotech Crown,Exotech Crown,id
源计划之冕,Exotech Crown,id
エグゾテックのクラウン,Exotech Crown,id
Spare Parts,Spare Parts,id
备用零件,Spare Parts,id
交換部品,Spare Parts,id
BoomBot Crest,BoomBot Crest,id
战地机甲之徽,BoomBot Crest,id
ブームボットのクレスト,BoomBot Crest,id
Anima Squad Crown,Anima Squad Crown,id
幻灵战队之冕,Anima Squad Crown,id
アニマ部隊のクラウン,Anima Squad Crown,id
Marksman Circlet,Marksman Circlet,id
强袭射手之环,Marksman Circlet,id
マークスマンのサークレット,Marksman Circlet,id
Hostile Takeover,Hostile Takeover,id
恶意收购,Hostile Takeover,id
敵対的買収,Hostile Takeover,id
Blue Battery,Blue Battery,id
蓝电池,Blue Battery,id
ブルーバッテリー,Blue Battery,id
Elite Vanguard,Elite Vanguard,id
精锐先锋,Elite Vanguard,id
エリート ヴァンガード,Elite Vanguard,id
Bulwark,Bulwark,id
壁垒,Bulwark,id
防壁,Bulwark,id
Swift Strike,Swift Strike,id
迅捷之击,Swift Strike,id
早撃ち,Swift Strike,id
Unhindered,Unhindered,id
无装之迅,Unhindered,id
Cybernetic Mass,Cybernetic Mass,id
源计划重块,Cybernetic Mass,id
サイバネティック マス,Cybernetic Mass,id
Splash Zone,Splash Zone,id
法力流地带,Splash Zone,id
スプラッシュ ゾーン,Splash Zone,id
Play it Safe,Play it Safe,id
安全行事,Play it Safe,id
堅実家,Play it Safe,id
Spray Can,Spray Can,id
喷漆罐,Spray Can,id
スプレー缶,Spray Can,id
Call to Chaos,Call to Chaos,id
混沌召唤,Call to Chaos,id
混沌への呼び声,Call to Chaos,id
At What Cost,At What Cost,id
不计代价,At What Cost,id
代償,At What Cost,id
Changing Glamour,Changing Glamour,id
百变幻魅,Changing Glamour,id
変身の魔法,Changing Glamour,id
Soul Eater,Soul Eater,id
吞噬灵魂,Soul Eater,id
ソウルイーター,Soul Eater,id
Cosmic Hemomancy,Cosmic Hemomancy,id
星界血巫术,Cosmic Hemomancy,id
宇宙操血術,Cosmic Hemomancy,id
All Done<br><tftitemrules>Stop transforming, and allow me to star up</tftitemrules>,All Done<br><tftitemrules>Berhenti bertransformasi, biar aku bisa menaikkan bintang.</tftitemrules>,id
完成了【成长之路】<br><tftitemrules>停止成长，并允许升星</tftitemrules>,All Done<br><tftitemrules>Berhenti bertransformasi, biar aku bisa menaikkan bintang.</tftitemrules>,id
完了<br><tftitemrules>変身を終え、このユニットをスターアップする。</tftitemrules>,All Done<br><tftitemrules>Berhenti bertransformasi, biar aku bisa menaikkan bintang.</tftitemrules>,id
Shock Treatment,Shock Treatment,id
电击疗法,Shock Treatment,id
ショック療法,Shock Treatment,id
Shock Treatment+,Shock Treatment+,id
休克疗法+,Shock Treatment+,id
ショック療法+,Shock Treatment+,id
Gargantuan Resolve,Gargantuan Resolve,id
参天巨人的坚决,Gargantuan Resolve,id
壮大なる誓い,Gargantuan Resolve,id
Unstable Evolution,Unstable Evolution,id
不稳定进化,Unstable Evolution,id
不安定な進化,Unstable Evolution,id
Scoped Weapons,Scoped Weapons,id
万用瞄准镜,Scoped Weapons,id
スコープ装着,Scoped Weapons,id
Titanic Strength,Titanic Strength,id
泰坦之力,Titanic Strength,id
巨人の力,Titanic Strength,id
Terrify,Terrify,id
恐惧,Terrify,id
テラー,Terrify,id
Base Camp,Base Camp,id
大本营,Base Camp,id
ベースキャンプ,Base Camp,id
TFT_DoubleUpAugment_CrossTeamSplash_Name,TFT_DoubleUpAugment_CrossTeamSplash_Name,id
Combat Training,Combat Training,id
实战训练,Combat Training,id
戦闘訓練,Combat Training,id
Soul Siphon,Soul Siphon,id
灵魂虹吸,Soul Siphon,id
ソウルサイフォン,Soul Siphon,id
Pay to Win,Pay to Win,id
花钱至胜,Pay to Win,id
課金で勝利,Pay to Win,id
Revel Heart,Revel Heart,id
神龙烈焰之心,Revel Heart,id
フェスティバルの心,Revel Heart,id
Partners United,Partners United,id
搭档并肩,Partners United,id
パートナーの結束,Partners United,id
TFT7_DoubleUpAugment_DoubledMetabolism_Name,TFT7_DoubleUpAugment_DoubledMetabolism_Name,id
Darkflight Heart,Darkflight Heart,id
黯灵龙之心,Darkflight Heart,id
ダークフライトの心,Darkflight Heart,id
Jade Soul,Jade Soul,id
玉龙之魂,Jade Soul,id
ジェイドの魂,Jade Soul,id
Shimmerscale Soul,Shimmerscale Soul,id
金鳞龙之魂,Shimmerscale Soul,id
シマースケールの魂,Shimmerscale Soul,id
Astral Crest,Astral Crest,id
星界龙之徽,Astral Crest,id
アストラルのクレスト,Astral Crest,id
Idas Touch,Idas Touch,id
艾达丝之触,Idas Touch,id
イダスの指先,Idas Touch,id
Personal Training,Personal Training,id
私教训练,Personal Training,id
専属トレーナー,Personal Training,id
Whispers Crest,Whispers Crest,id
幽影龙之徽,Whispers Crest,id
ウィスパーのクレスト,Whispers Crest,id
Revel Crest,Revel Crest,id
神龙烈焰之徽,Revel Crest,id
フェスティバルのクレスト,Revel Crest,id
Astral Heart,Astral Heart,id
星界龙之心,Astral Heart,id
アストラルの心,Astral Heart,id
TFT7_DoubleUpAugment_MatchingOutfits_Name,TFT7_DoubleUpAugment_MatchingOutfits_Name,id
Secret Snax,Secret Snax,id
秘密点心,Secret Snax,id
秘密のおやつ,Secret Snax,id
Guild Crown,Guild Crown,id
冒险家之冕,Guild Crown,id
ギルドのクラウン,Guild Crown,id
TFT7_DoubleUpAugment_EndlessAllegiance_Name,TFT7_DoubleUpAugment_EndlessAllegiance_Name,id
Gadget Expert,Gadget Expert,id
器械专家,Gadget Expert,id
ガジェット専門家,Gadget Expert,id
Party Favors,Party Favors,id
派对礼品,Party Favors,id
お祭りの景品,Party Favors,id
Share-o-sel,Share-o-sel,id
分享选秀,Share-o-sel,id
分け前,Share-o-sel,id
Warrior Crown,Warrior Crown,id
狂刃战士之冕,Warrior Crown,id
ウォーリアーのクラウン,Warrior Crown,id
Urf's Grab Bag,Urf's Grab Bag,id
阿福的百宝袋,Urf's Grab Bag,id
アーフの福袋,Urf's Grab Bag,id
TFT7_DoubleUpAugment_StarPower_Name,TFT7_DoubleUpAugment_StarPower_Name,id
Tempest Crest,Tempest Crest,id
风暴龙之徽,Tempest Crest,id
テンペストのクレスト,Tempest Crest,id
Loot Master,Loot Master,id
战利品大师,Loot Master,id
戦利品マスター,Loot Master,id
Beast's Den,Beast's Den,id
猛兽之巢,Beast's Den,id
獣の巣窟,Beast's Den,id
Lagoon Crown,Lagoon Crown,id
碧波龙之冕,Lagoon Crown,id
ラグーンのクラウン,Lagoon Crown,id
Mirage Heart,Mirage Heart,id
幻镜龙之心,Mirage Heart,id
ミラージュの心,Mirage Heart,id
Darkflight Crown,Darkflight Crown,id
黯灵龙之冕,Darkflight Crown,id
ダークフライトのクラウン,Darkflight Crown,id
Assassin Heart,Assassin Heart,id
刺客之心,Assassin Heart,id
アサシンの心,Assassin Heart,id
Oasis,Oasis,id
绿洲,Oasis,id
オアシス,Oasis,id
Guardian Crest,Guardian Crest,id
ガーディアンのクレスト,Guardian Crest,id
First Aid Kit,First Aid Kit,id
急救用具,First Aid Kit,id
救急箱,First Aid Kit,id
TFT_DoubleUpAugment_FamilyHeirlooms_Name,TFT_DoubleUpAugment_FamilyHeirlooms_Name,id
Ricochet,Ricochet,id
Age of Dragons,Age of Dragons,id
龙神时代,Age of Dragons,id
龍の時代,Age of Dragons,id
Lightning Rod,Lightning Rod,id
闪电杖,Lightning Rod,id
雷撃の杖,Lightning Rod,id
Gear Upgrades,Gear Upgrades,id
装备升级,Gear Upgrades,id
装備アップグレード,Gear Upgrades,id
Dragonmancer Crest,Dragonmancer Crest,id
神龙尊者之徽,Dragonmancer Crest,id
龍術師のクレスト,Dragonmancer Crest,id
TFT_DoubleUpAugment_SpeedySupport_Name,TFT_DoubleUpAugment_SpeedySupport_Name,id
Mage Heart,Mage Heart,id
法师之心,Mage Heart,id
