source,target,tgt_lng
タム・ケンチ,Tahm Kench,es-MX
タリック,Taric,es-MX
ターゴン,Targón,es-MX
ダイアナ,Diana,es-MX
ダブルトラブル,Problema Doble,es-MX
ダミー,Muñeco de Entrenamiento,es-MX
ダミー化,¿Hacemos un Muñeco?,es-MX
ダリウス,Darius,es-MX
ダーキン,Darkin,es-MX
ダークウィルの侵略,Invasión de Darkwill,es-MX
ダークチャイルド,H. de la Oscuridad,es-MX
チェイン ベスト,Cota de Malla,es-MX
チェインブレイカー,Rompecadenas,es-MX
チューンド オシレーター,Resonador Afinado,es-MX
チョ＝ガス,Cho'Gath,es-MX
ツイステッド・フェイト,Twisted Fate,es-MX
ツインガーディアン,Guardianes Gemelos,es-MX
ティーモ,Teemo,es-MX
ディスラプター,Disruptor,es-MX
ディスラプターの紋章,Emblema de Disruptor,es-MX
ディフェンダー,Defensor,es-MX
ディフェンダーの紋章,Emblema de Defensor,es-MX
デスブレード,Filo de la Muerte,es-MX
デッド マン ダガー,Daga del Hombre Muerto,es-MX
デッドリアー ブレード,Espadas Más Letales,es-MX
デマーシア,Demacia,es-MX
デマーシアの紋章,Emblema de Demacia,es-MX
デマーシアよ永遠に,Demacia por Siempre,es-MX
デュオキュー,Cola Dúo,es-MX
トライフェクタ,Trifecta,es-MX
トリスターナ,Tristana,es-MX
トリンダメア,Tryndamere,es-MX
トレードセクター,Sector de Intercambio,es-MX
ドクター・ムンド,Dr. Mundo,es-MX
ドラゴン クロウ,Garra de Dragón,es-MX
ドラゴンの守護者,Guardia Dracónica,es-MX
ドラゴンボーン,La Hija del Dragón,es-MX
ドレイヴン,Draven,es-MX
ドレッドウェイの砲撃,Cañón del Heraldo de la Muerte,es-MX
ドーンコア,Esfera del Amanecer,es-MX
ナイト エッジ,Filo de la Noche,es-MX
ナサス,Nasus,es-MX
ナッシャー トゥース,Diente de Nashor,es-MX
ニダリー,Nidalee,es-MX
ニーコ,Neeko,es-MX
ネガトロン クローク,Capa de Negatrones,es-MX
ノクサス,Noxus,es-MX
ノクサスの紋章,Emblema de Noxus,es-MX
ノーチラス,Nautilus,es-MX
ハントレス,Cazadora,es-MX
ハンド オブ ジャスティス,Mano de la Justicia,es-MX
ハーベスター,Cosechador,es-MX
バイナリー空中投下,Lanzamiento Aéreo Binario,es-MX
バフが1つ、バフが2つ,"Una Mejora, Dos Mejoras",es-MX
バロンナッシャー,Barón Nashor,es-MX
バークナックル,Nudillos de Percebe,es-MX
バースデー リユニオン,Reunión de Cumpleaños,es-MX
バースデープレゼント,Regalo de cumpleaños,es-MX
バード,Bardo,es-MX
パンドラのアイテム,Objetos de Pandora,es-MX
パンドラのベンチ,Banca de Pandora,es-MX
ヒロイック,Heroico,es-MX
ヒーリングオーブ,Orbes de curación,es-MX
ビッグフレンド,Gran Amigo,es-MX
ビルジウォーター,Aguasturbias,es-MX
ビルジウォーターの小型チャンピオン複製器,Duplicador de Campeón menor de Aguasturbias,es-MX
ビルジウォーターの紋章,Emblema de Aguasturbias,es-MX
ピルトーヴァー,Piltóver,es-MX
ピルトーヴァーの発明品,Invento de Piltóver,es-MX
ピルトーヴァーの紋章,Emblema de Piltóver,es-MX
フィズ,Fizz,es-MX
フィッシュボーン,Carapescado,es-MX
フィドルスティックス,Fiddlesticks,es-MX
フォビドゥン アイドル,Ídolo Prohibido,es-MX
フライパン,Sartén,es-MX
フリッカーブレード,Cuchillas Raudas,es-MX
フレヨルド,El Fréljord,es-MX
フレヨルドの紋章,Emblema del Fréljord,es-MX
ブライアー,Briar,es-MX
ブラウム,Braum,es-MX
ブラックスミス,Herrero,es-MX
ブラックマーケットの再入荷,Reabastecimiento del Mercado Negro,es-MX
ブラックマーケットの爆発物,Explosivos del Mercado Negro,es-MX
ブラッドサースター,La Sanguinaria,es-MX
ブランブル ベスト,Vesta Espinosa,es-MX
ブリッツクランク,Blitzcrank,es-MX
ブルーザー,Matón,es-MX
ブルーザーの紋章,Emblema de Matones,es-MX
ブルーバフ,Mejora azul,es-MX
ブロック,Brock,es-MX
プラシディウムの防衛,Defensa del Placidium,es-MX
プラシーボ,Placebo,es-MX
プリズムの運命,Destino Prismático,es-MX
プリズムチケット,Boleto Prismático,es-MX
プロテクターの誓い,Juramento del Protector,es-MX
プローラー クロウ,Garra del Merodeador,es-MX
ヘクスゲート トラベル,Viaje por el Portal Hex,es-MX
ヘクステック ガンブレード,Sablepistola Hextech,es-MX
ヘクスメック,Mecha Hex,es-MX
ヘッジファンド,Fondo de inversión,es-MX
ベイガー,Veigar,es-MX
ベストフレンド,Mejores Amigos,es-MX
ベルト オーバーフロー,Cinturón XL,es-MX
ベル＝ヴェス,Bel'Veth,es-MX
ホライゾン フォーカス,Enfoque al Horizonte,es-MX
ボクシングのレッスン,Lecciones de Boxeo,es-MX
ボディーガードの訓練,Entrenamiento de Guardaespaldas,es-MX
ボリベア,Volibear,es-MX
ポイズンパル,Los Tóxicos,es-MX
ポッピー,Poppy,es-MX
ポータブル フォージ,Forja Portátil,es-MX
ポータルワープ,Distorsión del Entorno,es-MX
マイクロロケット,Microcohetes,es-MX
マグネトロンコイル,Bobina de Magnetrón,es-MX
マルザハール,Malzahar,es-MX
マーターズ ヴァーチュ,Virtud del Mártir,es-MX
ミスコネクション,Conexiones fallidas,es-MX
ミス・フォーチュン,Miss Fortune,es-MX
ミッションの再開,Reiniciar Misión,es-MX
ミトン,Mitones,es-MX
ミニマックス,Mínimo/Máximo,es-MX
ミリオ,Milio,es-MX
ムダニ デカイ ロッド,Vara Innecesariamente Grande,es-MX
メイスの決意,Voluntad del Mazo,es-MX
メル,Mel,es-MX
モメンタムドライブ,Motor de Impulso,es-MX
モレロノミコン,Morellonomicón,es-MX
ヤスオ,Yasuo,es-MX
ユナラ,Yunara,es-MX
ヨネ,Yone,es-MX
ヨリック,Yorick,es-MX
ヨードル,Yordle,es-MX
ヨードルの紋章,Emblema de Yordle,es-MX
ライズ,Ryze,es-MX
ライトシールドのクレスト,Cresta de Escudo de Luz,es-MX
ラインナップ,Alineación,es-MX
ラスト ウィスパー,Último Suspiro,es-MX
ラッキーグローブ,Guantes de la Suerte,es-MX
ラックス,Lux,es-MX
ラバドン デスキャップ,Sombrero Mortífero de Rabadon,es-MX
ラピッド ファイアキャノン,Cañón de Fuego Rápido,es-MX
ランブル,Rumble,es-MX
リカーブ ボウ,Arco Recurvado,es-MX
リサンドラ,Lissandra,es-MX
リッチ ベイン,Maldición del Liche,es-MX
リデンプションの魂,Espíritu de Redención,es-MX
リフティング大会,Competencia de Pesas,es-MX
リフトスカトル,Cangrejo Escurridizo,es-MX
リフトスカージ,Plaga de la Grieta,es-MX
リフトヘラルド,Her. de la Grieta,es-MX
ルシアン&セナ,Lucian y Senna,es-MX
ルブラン,LeBlanc,es-MX
ルル,Lulu,es-MX
ルーデン テンペスト,Tempestad de Luden,es-MX
ルーンメイジ,Mago Rúnico,es-MX
レイトゲーム スケーリング,Progresión en el juego tardío,es-MX
レイトゲーム スペシャリスト,Especialista en el juego tardío,es-MX
レオナ,Leona,es-MX
レク＝サイ,Rek'Sai,es-MX
レッドバフ,Mejora Roja,es-MX
レディアントの遺物,Reliquias Radiantes,es-MX
レネクトン,Renekton,es-MX
レベルアップ！,¡Sube de nivel!,es-MX
ロリス,Loris,es-MX
ロングショット,Tirolargo,es-MX
ロングショットの紋章,Emblema de Tirolargo,es-MX
ローリングデイズ,Actualiza sin parar,es-MX
ワン、ツー、ファイブ！,"Uno, dos, ¡cinco!",es-MX
ワン、ツーツー、スリー,Uno Doooos Tres,es-MX
ワンド オーバーフロー,Sobrecarga de Varas,es-MX
ワーウィック,Warwick,es-MX
ワーデン,Protector,es-MX
ワーデンの紋章,Emblema de Protector,es-MX
ワーモグ アーマー,Armadura de Warmog,es-MX
ワールドエンダー,Dest. de Mundos,es-MX
ワールドルーン,Las Runas Geogénicas,es-MX
ヴァイ,Vi,es-MX
ヴァンキッシャー,Vencedor,es-MX
ヴァンキッシャーの紋章,Emblema de Vencedor,es-MX
ヴィエゴ,Viego,es-MX
ヴェイン,Vayne,es-MX
ヴォイド,Vacío,es-MX
ヴォイド ガントレット,Guantelete del Vacío,es-MX
ヴォイド スタッフ,Báculo del Vacío,es-MX
ヴォイドの紋章,Emblema del Vacío,es-MX
一二二三,Uno Doooos Tres,es-MX
一人前プレート,Solo Pétreo,es-MX
一等航海士のフリントロック,Fusil de Chispa del Primer Oficial,es-MX
一致団結,Forma equipo,es-MX
一致団結,Unidos,es-MX
一，二，五！,"Uno, dos, ¡cinco!",es-MX
三幻神,Legión de Tres,es-MX
三项赛,Trifecta,es-MX
三，三，三！,3 Tres,es-MX
上方移動,Trepador Social,es-MX
上进心,Trepador Social,es-MX
不安定なコア,Núcleo Inestable,es-MX
不屈,El Indomable,es-MX
不滅の協定,Pacto Eterno,es-MX
不稳定核心,Núcleo Inestable,es-MX
不落魔锋,Inmortal,es-MX
与狼共舞,Lobos Elegidos,es-MX
专属定制,Personalización exclusiva,es-MX
世界符文,Las Runas Geogénicas,es-MX
两把刷子,Doblete,es-MX
主人公補正,La trama lo protege,es-MX
主宰,Coloso,es-MX
主宰纹章,Emblema de Coloso,es-MX
丽桑卓,Lissandra,es-MX
举重比赛,Competencia de Pesas,es-MX
乐芙兰,LeBlanc,es-MX
二进制空投,Lanzamiento Aéreo Binario,es-MX
亚恒,Zaahen,es-MX
亚托克斯,Aatrox,es-MX
亚索,Yasuo,es-MX
亡者的短剑,Daga del Hombre Muerto,es-MX
仕送り,Paquete de Cuidados,es-MX
以眼还眼,Ojo por Ojo,es-MX
以绪塔尔,Ixtal,es-MX
以绪塔尔纹章,Emblema de Ixtal,es-MX
优柔寡断,Indecisión,es-MX
伺机待发,Preparación,es-MX
佐伊,Zoe,es-MX
佛耶戈,Viego,es-MX
便携锻炉,Forja Portátil,es-MX
俄洛伊,Illaoi,es-MX
信仰之跃,Salto de Fe,es-MX
信仰震,Salto de Fe,es-MX
修复型回响,Ecos Reparadores,es-MX
假人化,¿Hacemos un Muñeco?,es-MX
储蓄账户,Cuenta de Ahorros,es-MX
優柔不断,Indecisión,es-MX
元初公理,Los Axiomata,es-MX
光の番人,Centinelas de la Luz,es-MX
光明哨兵,Centinelas de la Luz,es-MX
光明圣物,Reliquias Radiantes,es-MX
光明无赖,Rufián Radiante,es-MX
光盾徽章,Cresta de Escudo de Luz,es-MX
克格莫,Kog'Maw,es-MX
入门套件,Paquete de iniciación,es-MX
全身全霊,Gran Compromiso,es-MX
兰博,Rumble,es-MX
关爱包裹,Paquete de Cuidados,es-MX
兹若特传送门,Portal Zz'Rot,es-MX
内瑟斯,Nasus,es-MX
冕卫,Guardia de la Corona,es-MX
凯南,Kennen,es-MX
凯特琳,Caitlyn,es-MX
列队,Alineación,es-MX
利落保镖,Entrenamiento de Guardaespaldas,es-MX
别再错过,Conexiones fallidas,es-MX
前借り,Préstamo Anticipado,es-MX
前線維持,Mantén la Posición,es-MX
剑之工匠,Fabricante de Espadas,es-MX
剣鍛冶,Fabricante de Espadas,es-MX
力の聖杯,Cáliz de Poder,es-MX
加冕礼,Coronación,es-MX
加速之门,Portal de Aceleración,es-MX
加里奥,Galio,es-MX
劣化版鏡像のペルソナ,Persona en Espejo menor,es-MX
动能屏障,Barrera Cinética,es-MX
动量驱动器,Motor de Impulso,es-MX
勝ち抜け,A Remontar,es-MX
千珏,Kindred,es-MX
升星之运,En racha,es-MX
升级咯！,¡Sube de nivel!,es-MX
升级！,¡Mejora!,es-MX
卑尔维斯,Bel'Veth,es-MX
单身板甲,Solo Pétreo,es-MX
卡莉丝塔,Kalista,es-MX
卡莎,Kai'Sa,es-MX
卢登的激荡,Tempestad de Luden,es-MX
卢锡安与赛娜,Lucian y Senna,es-MX
即席アーマー,Armadura Improvisada,es-MX
厄斐琉斯,Aphelios,es-MX
厄运小姐,Miss Fortune,es-MX
厨神阿福,U.R.F.,es-MX
双城赢家,Viktoria Arcana,es-MX
双子守护神,Guardianes Gemelos,es-MX
双排,Cola Dúo,es-MX
反响,Réplica,es-MX
反曲之弓,Arco Recurvado,es-MX
变形重组器,Megamorfosis,es-MX
可大可小,Mínimo/Máximo,es-MX
可酷伯与悠米,Kobuko y Yuumi,es-MX
吉格斯,Ziggs,es-MX
后期专家,Especialista en el juego tardío,es-MX
后期收益,Progresión en el juego tardío,es-MX
呪いの刃,Cuchilla Maldita,es-MX
呪われた望遠鏡,Catalejo Embrujado,es-MX
嗜火,Piromanía,es-MX
嘉文四世,Jarvan IV,es-MX
四费增援,Cuatro Refuerzos,es-MX
回声引擎,Ecomotor,es-MX
圣盾使的誓约,Juramento del Protector,es-MX
坚守防线,Mantén la Posición,es-MX
坚定之心,Espíritu Firme,es-MX
埋もれた宝物,Tesoros Enterrados,es-MX
基克的先驱,Heraldo de Zeke,es-MX
基兰,Zilean,es-MX
基础装备自助餐,Buffet de componentes,es-MX
報復,Retribución,es-MX
塔姆,Tahm Kench,es-MX
塔里克,Taric,es-MX
塞拉斯,Sylas,es-MX
复苏之风,Segundo Aire,es-MX
夕闇の加護,Égida del Ocaso,es-MX
夜之锋刃,Filo de la Noche,es-MX
夜明けの加護,Égida del Amanecer,es-MX
大きな福袋,Bolsa de Sorpresas grande,es-MX
大买特买,Compras compulsivas,es-MX
大刷特刷,Grandes Intentos,es-MX
大剑溢流,Espada Desmedida,es-MX
大副的燧发枪,Fusil de Chispa del Primer Oficial,es-MX
大哥罩我,Gran Amigo,es-MX
大地のアクシオム,Axioma de Tierra,es-MX
大天使之杖,Báculo del Arcángel,es-MX
大炮火力网,Torrente de Artillería,es-MX
大百宝袋,Bolsa de Sorpresas grande,es-MX
大砲の雨,Torrente de Artillería,es-MX
大而有力,Fuerte y Enorme,es-MX
天の祝福,Bendición Celestial,es-MX
天生二星,Estrellas Nacientes,es-MX
天降金币,Lluvia de oro,es-MX
奇亚娜,Qiyana,es-MX
奈德丽,Nidalee,es-MX
奥恩,Ornn,es-MX
奥瑞利安·索尔,Aurelion Sol,es-MX
奥莉安娜,Orianna,es-MX
女神の涙,Lágrima de la Diosa,es-MX
女神之泪,Lágrima de la Diosa,es-MX
好きなだけ泣くがいい,Llora Todo lo que Quieras,es-MX
好事成双,Problema Doble,es-MX
妮蔻,Neeko,es-MX
娑娜,Sona,es-MX
孙悟空,Wukong,es-MX
宇宙の呼び声,Llamado Cósmico,es-MX
安妮,Annie,es-MX
安慰剂,Placebo,es-MX
安蓓萨,Ambessa,es-MX
宝藏台风,Tifón del Tesoro,es-MX
密银黎明,Amanecer Plateado,es-MX
对冲基金,Fondo de inversión,es-MX
小さくても強烈,Pequeño pero mortífero,es-MX
小さな仲間たち,Amiguitos,es-MX
小さな福袋,Bolsa de Sorpresas Pequeña,es-MX
小伙伴,Amiguitos,es-MX
小小福袋,Bolsa de Sorpresas Pequeña,es-MX
小而致命,Pequeño pero mortífero,es-MX
山積みのシトラス,Pila de Cítricos,es-MX
山隐之焰,Herrero,es-MX
岩土公理,Axioma de Tierra,es-MX
岩宝,Brock,es-MX
峡谷先锋,Her. de la Grieta,es-MX
峡谷迅捷蟹,Cangrejo Escurridizo,es-MX
崔丝塔娜,Tristana,es-MX
崔斯特,Twisted Fate,es-MX
巧みなクラフト,Artesanía Creativa,es-MX
巨人の誓い,Valor del Titán,es-MX
巨人杀手,Verdugo de Gigantes,es-MX
巨人腰带,Cinturón de Gigante,es-MX
巨型九头蛇,Hidra Titánica,es-MX
巨大化ビーム,Rayo de Gigantificación,es-MX
巨大化射线,Rayo de Gigantificación,es-MX
巨神峰,Targón,es-MX
巨龙之爪,Garra de Dragón,es-MX
巨龙卫士,Guardia Dracónica,es-MX
巫妖之祸,Maldición del Liche,es-MX
巴德,Bardo,es-MX
布里茨,Blitzcrank,es-MX
布隆,Braum,es-MX
希尔科的复仇,Venganza de Silco,es-MX
希瓦娜,Shyvana,es-MX
帽子ジュース,Juguito de Gorrito,es-MX
帽子饮品,Juguito de Gorrito,es-MX
幸运手套,Guantes de la Suerte,es-MX
幸运达布隆金币,Doblón de la Suerte,es-MX
幸運の金貨,Doblón de la Suerte,es-MX
幽魂弯刀,Sable Espectral,es-MX
広がる根,Raíces Propagadoras,es-MX
庇護者のお供,Alianza del Guardián,es-MX
应急护甲,Armadura Improvisada,es-MX
应急护盾,La trama lo protege,es-MX
弗雷尔卓德,El Fréljord,es-MX
弗雷尔卓德纹章,Emblema del Fréljord,es-MX
强盗的骰子,Dado del Forajido,es-MX
强袭者的链枷,Mangual del Guerrero,es-MX
影の操り人形,Marioneta Sombría,es-MX
征服者,Vencedor,es-MX
征服者纹章,Emblema de Vencedor,es-MX
微型导弹,Microcohetes,es-MX
德玛西亚,Demacia,es-MX
德玛西亚万岁,Demacia por Siempre,es-MX
德玛西亚纹章,Emblema de Demacia,es-MX
德莱厄斯,Darius,es-MX
德莱文,Draven,es-MX
心之钢,Corazón de Acero,es-MX
心身統御のペンダント,Relicario Enervante,es-MX
忍耐の美徳,La Paciencia es una Virtud,es-MX
思惑買い,Acumular,es-MX
怪しげなトレンチコート,Gabardina Sospechosa,es-MX
恕瑞玛,Shurima,es-MX
恶火小斧,Hacha de Fuego Infernal,es-MX
想定内の意外性,Espera lo Inesperado,es-MX
意料之中的意外,Espera lo Inesperado,es-MX
慎,Shen,es-MX
成吨的属性！,¡Milestadísticas!,es-MX
成堆柑橘,Pila de Cítricos,es-MX
成長志向,Plan de Crecimiento,es-MX
成长型思维,Plan de Crecimiento,es-MX
戦闘準備,Preparación,es-MX
戴冠式,Coronación,es-MX
承诺之护,Protección Prometida,es-MX
投資完了,Inversión,es-MX
投资,Inversión,es-MX
护卫,Defensor,es-MX
护卫纹章,Emblema de Defensor,es-MX
护甲消除器,Aniquilador de Armadura,es-MX
拉克丝,Lux,es-MX
拳击课程,Lecciones de Boxeo,es-MX
拳套,Guantes de Combate,es-MX
挑个好伙计！,Construye tu Compi,es-MX
振奋盔甲,Apariencia Espiritual,es-MX
採掘ドリル,Taladro de Excavación,es-MX
探索者的护臂,Guardabrazo del Buscador,es-MX
提莫,Teemo,es-MX
揺るがぬ心,Espíritu Firme,es-MX
摇钱树,Monzón Millonario,es-MX
救赎盔甲,Espíritu de Redención,es-MX
斗士,Matón,es-MX
斗士纹章,Emblema de Matones,es-MX
料理鍋,Cacerola,es-MX
斯卡纳,Skarner,es-MX
斯塔缇克电刃,Daga de Statikk,es-MX
斯特拉克的挑战护手,Guantelete de Sterak,es-MX
斯维因,Swain,es-MX
无尽之刃,Filo del Infinito,es-MX
无差别攻击,Verdugo Indiscriminado,es-MX
无序进化,Evolución Caótica,es-MX
无用大棒,Vara Innecesariamente Grande,es-MX
无终恨意,Desesperación Eterna,es-MX
日炎斗篷,Capa de Fuego Solar,es-MX
时光守护者,Guard. del Tiempo,es-MX
时间旅者,Rebobinadores del Tiempo,es-MX
星界感召,Llamado Cósmico,es-MX
星界游神,Cuidador,es-MX
星界赐福,Bendición Celestial,es-MX
時の歯車,Engranaje Continuo,es-MX
普朗克,Gangplank,es-MX
普通預金口座,Cuenta de Ahorros,es-MX
普雷西典保卫战,Defensa del Placidium,es-MX
智慧末刃,Al Filo de la Cordura,es-MX
暗影岛,Islas de la Sombra,es-MX
暗影木偶,Marioneta Sombría,es-MX
暗行者之爪,Garra del Merodeador,es-MX
暗裔,Darkin,es-MX
暗裔剑魔,Dest. de Mundos,es-MX
暮光试炼,Desafíos del Crepúsculo,es-MX
暴风之剑,Espadón,es-MX
曲境折跃,Distorsión del Entorno,es-MX
更要命的帽子,Sombreros Más Letales,es-MX
更要命的战刃,Espadas Más Letales,es-MX
最佳好友,Mejores Amigos,es-MX
最初の1つは無料！,¡La primera es gratis!,es-MX
最后一秒营救,Salvada de último momento,es-MX
最后的轻语,Último Suspiro,es-MX
最強の四配者,Cuatro Refuerzos,es-MX
有効活用,Bueno para Algo,es-MX
有用之材,Bueno para Algo,es-MX
朔极之矛,Lanza de Shojin,es-MX
木のアクシオム,Axioma de Madera,es-MX
权杖意志,Voluntad del Mazo,es-MX
杖之工匠,Fabricante de Varas,es-MX
杖鍛冶,Fabricante de Varas,es-MX
枪手,Pistolero,es-MX
枪手纹章,Emblema de Pistolero,es-MX
枯朽の遺物,Reliquia Marchita,es-MX
枯死の宝石,Joya Maldita,es-MX
枯萎圣物,Reliquia Marchita,es-MX
枯萎珠宝,Joya Maldita,es-MX
格温,Gwen,es-MX
格雷福斯,Graves,es-MX
梅尔,Mel,es-MX
棘刺背心,Vesta Espinosa,es-MX
棘刺镀板铠甲,Armadura Espinosa,es-MX
森罗公理,Axioma de Madera,es-MX
棱彩命运,Destino Prismático,es-MX
棱彩门票,Boleto Prismático,es-MX
構成拡大,Ramificación,es-MX
槍の決意,Voluntad de la Lanza,es-MX
次级镜像人格面具,Persona en Espejo menor,es-MX
正义之手,Mano de la Justicia,es-MX
正义巨像,Heroico,es-MX
正义报复,Retribución,es-MX
死亡之刃,Filo de la Muerte,es-MX
殉道美德,Virtud del Mártir,es-MX
残酷弯刀,Sable Despiadado,es-MX
殺し屋のカトラス,Sable Despiadado,es-MX
比尔吉沃特,Aguasturbias,es-MX
比尔吉沃特 次级英雄复制器,Duplicador de Campeón menor de Aguasturbias,es-MX
比尔吉沃特纹章,Emblema de Aguasturbias,es-MX
气旋公理,Axioma del Aire,es-MX
水のアクシオム,Axioma del Agua,es-MX
水乳交融,No nos Separamos,es-MX
水银,Capa Mercurial,es-MX
永恒契约,Pacto Eterno,es-MX
永恩,Yone,es-MX
永猎双子,Eterno,es-MX
沃利贝尔,Volibear,es-MX
沃里克,Warwick,es-MX
沈黙の帳,Manto de Quietud,es-MX
沙漠皇帝,Imperial,es-MX
河流之王,Glotón,es-MX
治疗法球,Orbes de curación,es-MX
法师,Arcanista,es-MX
法师纹章,Emblema de Arcanista,es-MX
法杖溢流,Sobrecarga de Varas,es-MX
波比,Poppy,es-MX
泪流成河,Llora Todo lo que Quieras,es-MX
泰坦的坚决,Valor del Titán,es-MX
泰达米尔,Tryndamere,es-MX
泽拉斯,Xerath,es-MX
洛里斯,Loris,es-MX
浪人,Exiliados,es-MX
海克斯机甲,Mecha Hex,es-MX
海克斯科技枪刃,Sablepistola Hextech,es-MX
海克斯霸龙,T-Hex,es-MX
海克斯飞门之旅,Viaje por el Portal Hex,es-MX
海妖之怒,Furia del Kraken,es-MX
涌泉公理,Axioma del Agua,es-MX
混乱回復装置,Megamorfosis,es-MX
混沌の進化,Evolución Caótica,es-MX
游神的盟友,Alianza del Guardián,es-MX
滅びの王,El Rey Arruinado,es-MX
潘朵拉的备战席,Banca de Pandora,es-MX
潘朵拉的装备,Objetos de Pandora,es-MX
激发之匣,Relicario Enervante,es-MX
火上浇油,Alimenta las Llamas,es-MX
灭世者的死亡之帽,Sombrero Mortífero de Rabadon,es-MX
灵风,Céfiro,es-MX
灵魂唤醒,Despertar del Alma,es-MX
災禍の使者,Heraldo de la Ruina,es-MX
炎のアクシオム,Axioma del Fuego,es-MX
炎の愛好家,Piromanía,es-MX
炎を強めて,Alimenta las Llamas,es-MX
点击即送,Tú Pégales,es-MX
炽天使之拥,Báculo del Serafín,es-MX
炽焰公理,Axioma del Fuego,es-MX
烁刃,Cuchillas Raudas,es-MX
烬,Jhin,es-MX
無差別殺人者,Verdugo Indiscriminado,es-MX
爆炸式增长,Crecimiento Explosivo,es-MX
爆発的成長,Crecimiento Explosivo,es-MX
爆裂护盾,Escudo Explosivo,es-MX
特性の書,Tomo de Rasgos,es-MX
特性の木,El Árbol de Rasgos,es-MX
狂徒铠甲,Armadura de Warmog,es-MX
狂野女猎手,Cazadora,es-MX
狂野生长,Enormamiento,es-MX
狙神,Tirolargo,es-MX
狙神纹章,Emblema de Tirolargo,es-MX
猛将的荣耀,Honor del Caudillo,es-MX
獄炎のハチェット,Hacha de Fuego Infernal,es-MX
王冠とは重きもの,Pesada es la Corona,es-MX
王冠之重,Pesada es la Corona,es-MX
王冠意志,Voluntad de la Corona,es-MX
玛尔扎哈,Malzahar,es-MX
玻璃大炮,Cañón de Cristal,es-MX
珍藏财宝,Tesoros Enterrados,es-MX
珠光护手,Guantelete Deslumbrante,es-MX
珠光莲花,Loto Adornado,es-MX
瑞兹,Ryze,es-MX
瑟庄妮,Sejuani,es-MX
瑟提,Sett,es-MX
璐璐,Lulu,es-MX
甘いおやつ,Dulces Golosinas,es-MX
甜点,Dulces Golosinas,es-MX
生日礼物,Regalo de cumpleaños,es-MX
生日聚会,Reunión de Cumpleaños,es-MX
生涯ブロンズ,Bronce de por Vida,es-MX
由二生D,Demasiado Valor,es-MX
电压导管,Conducto Voltaico,es-MX
电流过载,Descarga Eléctrica,es-MX
电磁脉冲,P.E.M.,es-MX
略奪者のダイス,Dado del Forajido,es-MX
疾射火炮,Cañón de Fuego Rápido,es-MX
癒しのこだま,Ecos Reparadores,es-MX
登上最高峰,A Remontar,es-MX
白银命运,Destino de Plata,es-MX
皮尔特沃夫,Piltóver,es-MX
皮尔特沃夫发明,Invento de Piltóver,es-MX
皮尔特沃夫纹章,Emblema de Piltóver,es-MX
盖伦,Garen,es-MX
盗賊のグローブ,Guantes de Ladrón,es-MX
盗賊団,Banda de Ladrones,es-MX
目には目を,Ojo por Ojo,es-MX
石像鬼石板甲,Armadura Pétrea,es-MX
破灭使者,Heraldo de la Ruina,es-MX
破败之王,El Rey Arruinado,es-MX
硬性承诺,Gran Compromiso,es-MX
碰撞测试假人,Muñecos de Prueba para Choques,es-MX
確約された守護,Protección Prometida,es-MX
磁控线圈,Bobina de Magnetrón,es-MX
祖安,Zaun,es-MX
祖安纹章,Emblema de Zaun,es-MX
神盾使,Protector,es-MX
神盾使纹章,Emblema de Protector,es-MX
神谕者,Conjurador,es-MX
神谕者纹章,Emblema de Conjurador,es-MX
禁忌雕像,Ídolo Prohibido,es-MX
离子火花,Chispa Iónica,es-MX
科加斯,Cho'Gath,es-MX
秘传奥义,Kahunahuna,es-MX
穢れたヴァンパイア セプター,Cetro Vampírico Corrupto,es-MX
窃贼帮派,Banda de Ladrones,es-MX
窃贼手套,Guantes de Ladrón,es-MX
符文法师,Mago Rúnico,es-MX
第一份免费！,¡La primera es gratis!,es-MX
米利欧,Milio,es-MX
精准而优雅,Precisión y Elegancia,es-MX
精密かつ優雅,Precisión y Elegancia,es-MX
精心打造,Artesanía Creativa,es-MX
系魂圣枪,Vínculo,es-MX
素材ビュッフェ,Buffet de componentes,es-MX
紡がれし魔法,Magia Tejida,es-MX
終わりなき絶望,Desesperación Eterna,es-MX
絶好調,En racha,es-MX
红霸符,Mejora Roja,es-MX
约德尔人,Yordle,es-MX
约德尔人纹章,Emblema de Yordle,es-MX
约里克,Yorick,es-MX
纳什之牙,Diente de Nashor,es-MX
纳什男爵,Barón Nashor,es-MX
纳什男爵,Plaga de la Grieta,es-MX
纹章之书,Tomo de Rasgos,es-MX
纺织魔法,Magia Tejida,es-MX
终身黄铜,Bronce de por Vida,es-MX
绝命毒师,Los Tóxicos,es-MX
维迦,Veigar,es-MX
羁绊树,El Árbol de Rasgos,es-MX
耀光使,Disruptor,es-MX
耀光使纹章,Emblema de Disruptor,es-MX
耐心是一种美德,La Paciencia es una Virtud,es-MX
联合作战,Unidos,es-MX
能量圣杯,Cáliz de Poder,es-MX
腐蚀,Corrosión,es-MX
腐食,Corrosión,es-MX
腕豪,El Jefe,es-MX
腰带溢流,Cinturón XL,es-MX
船长的帽子,Sombrero del Capitán,es-MX
船长的酿造品,Brebaje del Capitán,es-MX
艾克,Ekko,es-MX
艾尼维亚,Anivia,es-MX
艾希,Ashe,es-MX
艾欧尼亚,Jonia,es-MX
艾欧尼亚纹章,Emblema de Jonia,es-MX
节外生枝,Ramificación,es-MX
